"b","dataset","n_models","models","weights","distance_meas","distance_est","var_pred","r2","bias","lower_CI","upper_CI","mae","rmse"
11,"natalia_oliveira_2023",6,"[18] Iwama et al. 2009; [37] Hill et al. 2011; [50] Zou et al. 2017; [30] Osses et al. 2010; [43] Rao et al. 2013; [54] Almeida et al. 2019","0.022;0.2947;0.2177;-0.0366;0.0599;0.4423",448.492753623188,623.096596092162,1830.8466057028,0.176479917047761,174.603842468974,36.3920733784192,301.373425731061,174.603842468974,189.777197347191
12,"natalia_oliveira_2023",20,"[58] Delbressine et al. 2023; [07] Enrigth et al. 2003; [10] Camarri et al. 2006; [27] Alameri et al. 2009; [02] Enright & Sherrill 1998; [30] Osses et al. 2010; [47] Nusdwinuringtyas et al, 2014; [48] Fernandes et al. 2016; [54] Almeida et al. 2019; [40] Britto et al. 2013; [20] Jenkins et al. 2009; [32] Soares, Pereira 2011; [28] Ben Saad et al. 2009; [06] Gibbons et al. 2001; [04] Troosters, Gosselink & Decramer 1999; [13] Chetta et al. 2006; [50] Zou et al. 2017; [26] Jenkins et al. 2009; [34] Dourado, Vidotto, Guerra 2011; [18] Iwama et al. 2009","-0.0279;0.2012;-0.0869;0.8088;0.8737;-0.3696;0.6812;-0.1548;0.1223;-0.1283;-0.2362;-0.3423;0.425;-0.3049;0.365;-0.3246;-0.0213;-0.1331;-0.2663;-0.081",447.391304347826,450.880350880652,1423.13221712753,0.343994640485942,3.48904653282554,-135.318178124269,130.039847679079,58.6902267618219,73.543032326032
13,"natalia_oliveira_2023",8,"[06] Gibbons et al. 2001; [34] Dourado, Vidotto, Guerra 2011; [48] Fernandes et al. 2016; [54] Almeida et al. 2019; [04] Troosters, Gosselink & Decramer 1999; [43] Rao et al. 2013; [58] Delbressine et al. 2023; [47] Nusdwinuringtyas et al, 2014","-0.3109;-0.3554;-0.2598;0.1499;0.8629;-0.5762;0.2944;1.1951",452.492753623188,719.144313981859,1284.24381229656,0.178618952861743,266.651560358671,151.17947521304,403.391402523519,266.651560358671,275.889945135128
14,"natalia_oliveira_2023",1,"[30] Osses et al. 2010","1",443.31884057971,593.003405797101,2642.56590845056,0.238846521044877,149.684565217391,44.0199999999999,269.079,149.684565217391,163.676170327177
15,"natalia_oliveira_2023",23,"[45] Kim et al. 2014; [20] Jenkins et al. 2009; [15] Masmoudi et al. 2008; [10] Camarri et al. 2006; [06] Gibbons et al. 2001; [13] Chetta et al. 2006; [30] Osses et al. 2010; [32] Soares, Pereira 2011; [37] Hill et al. 2011; [26] Jenkins et al. 2009; [04] Troosters, Gosselink & Decramer 1999; [27] Alameri et al. 2009; [48] Fernandes et al. 2016; [43] Rao et al. 2013; [02] Enright & Sherrill 1998; [34] Dourado, Vidotto, Guerra 2011; [18] Iwama et al. 2009; [40] Britto et al. 2013; [07] Enrigth et al. 2003; [47] Nusdwinuringtyas et al, 2014; [50] Zou et al. 2017; [58] Delbressine et al. 2023; [54] Almeida et al. 2019","0.3679;-0.0308;-0.0016;-0.3638;-0.1829;-0.3322;-0.1594;-0.2012;0.336;0.1002;0.3164;0.8359;-0.2287;-0.3576;0.6553;-0.0993;-0.2122;-0.0296;0.2124;0.6032;-0.3394;0.1089;0.0026",442.159420289855,580.888106650767,1270.35338442629,0.0708779747679681,138.728686360912,20.6158074752362,267.359171476236,138.728686360912,155.602544188343
16,"natalia_oliveira_2023",13,"[02] Enright & Sherrill 1998; [27] Alameri et al. 2009; [15] Masmoudi et al. 2008; [58] Delbressine et al. 2023; [45] Kim et al. 2014; [37] Hill et al. 2011; [20] Jenkins et al. 2009; [06] Gibbons et al. 2001; [48] Fernandes et al. 2016; [30] Osses et al. 2010; [50] Zou et al. 2017; [18] Iwama et al. 2009; [04] Troosters, Gosselink & Decramer 1999","0.6417;0.7961;-0.1058;0.0425;0.2994;0.3679;-0.154;-0.1164;-0.1317;-0.1555;-0.4087;-0.1034;0.0279",442.449275362319,532.582727643448,1152.01741497351,0.0388675202620424,90.1334522811292,-42.0987181114114,221.9500342408,95.7669195284996,116.634234696948
17,"natalia_oliveira_2023",9,"[06] Gibbons et al. 2001; [15] Masmoudi et al. 2008; [04] Troosters, Gosselink & Decramer 1999; [26] Jenkins et al. 2009; [58] Delbressine et al. 2023; [18] Iwama et al. 2009; [37] Hill et al. 2011; [30] Osses et al. 2010; [07] Enrigth et al. 2003","-0.2955;-0.2243;0.7036;0.1276;-0.0602;0.7831;0.2082;-0.4089;0.1664",448.710144927536,599.88256316228,3722.99977619318,0.188753175667924,151.172418234744,8.25152920326445,293.730750789335,151.494647700914,169.933545679865
18,"natalia_oliveira_2023",12,"[40] Britto et al. 2013; [54] Almeida et al. 2019; [13] Chetta et al. 2006; [58] Delbressine et al. 2023; [27] Alameri et al. 2009; [15] Masmoudi et al. 2008; [06] Gibbons et al. 2001; [48] Fernandes et al. 2016; [10] Camarri et al. 2006; [30] Osses et al. 2010; [04] Troosters, Gosselink & Decramer 1999; [20] Jenkins et al. 2009","0.2176;0.1609;-0.4336;0.5692;1.0945;0.0957;0.0419;-0.0799;-0.8418;-0.2089;0.7334;-0.349",435.623188405797,439.890217648251,1458.69213961878,0.124820127719057,4.26702924245434,-103.383921149986,125.297753272148,56.5693909401547,70.0196334637403
19,"natalia_oliveira_2023",10,"[10] Camarri et al. 2006; [02] Enright & Sherrill 1998; [47] Nusdwinuringtyas et al, 2014; [34] Dourado, Vidotto, Guerra 2011; [26] Jenkins et al. 2009; [40] Britto et al. 2013; [48] Fernandes et al. 2016; [30] Osses et al. 2010; [54] Almeida et al. 2019; [07] Enrigth et al. 2003","0.0119;0.3502;0.5625;0.0281;0.2348;0.0244;-0.3237;-0.1133;0.2025;0.0227",440.797101449275,612.790699349534,1310.8242472357,0.155542566236297,171.993597900259,37.3314238347639,290.429895185548,171.993597900259,185.440824417916
20,"natalia_oliveira_2023",3,"[32] Soares, Pereira 2011; [28] Ben Saad et al. 2009; [20] Jenkins et al. 2009","0.6426;0.0566;0.3008",447.144927536232,582.755758206638,2507.82520769557,0.113185567643406,135.610830670406,25.7533045549202,287.324785884523,136.441893559647,152.667870186075
21,"natalia_oliveira_2023",18,"[07] Enrigth et al. 2003; [48] Fernandes et al. 2016; [54] Almeida et al. 2019; [10] Camarri et al. 2006; [58] Delbressine et al. 2023; [40] Britto et al. 2013; [27] Alameri et al. 2009; [06] Gibbons et al. 2001; [45] Kim et al. 2014; [34] Dourado, Vidotto, Guerra 2011; [28] Ben Saad et al. 2009; [02] Enright & Sherrill 1998; [20] Jenkins et al. 2009; [18] Iwama et al. 2009; [13] Chetta et al. 2006; [30] Osses et al. 2010; [32] Soares, Pereira 2011; [50] Zou et al. 2017","0.2864;-0.1083;-0.0108;-0.423;0.0936;-0.1643;1.1426;-0.1921;0.6062;-0.2864;0.6153;1.0241;-0.2453;-0.0445;-0.3554;-0.2921;-0.3768;-0.2693",433.594202898551,385.990455378582,1785.43285147635,0.138341849230293,-47.6037475199688,-168.780107645006,75.4712841366924,74.7494479632194,87.9068537229006
22,"natalia_oliveira_2023",8,"[58] Delbressine et al. 2023; [06] Gibbons et al. 2001; [26] Jenkins et al. 2009; [43] Rao et al. 2013; [02] Enright & Sherrill 1998; [45] Kim et al. 2014; [20] Jenkins et al. 2009; [30] Osses et al. 2010","0.2396;-0.3686;-0.1318;-0.2112;1.0111;1.1244;-0.2743;-0.3893",440.188405797101,560.793634236341,2416.28792527614,0.273068047128462,120.605228439239,17.6011536082082,239.931768207746,121.366257245171,140.504641257123
23,"natalia_oliveira_2023",15,"[04] Troosters, Gosselink & Decramer 1999; [26] Jenkins et al. 2009; [15] Masmoudi et al. 2008; [34] Dourado, Vidotto, Guerra 2011; [32] Soares, Pereira 2011; [40] Britto et al. 2013; [54] Almeida et al. 2019; [20] Jenkins et al. 2009; [18] Iwama et al. 2009; [48] Fernandes et al. 2016; [10] Camarri et al. 2006; [37] Hill et al. 2011; [58] Delbressine et al. 2023; [27] Alameri et al. 2009; [13] Chetta et al. 2006","0.7451;-0.0122;0.036;-0.1725;-0.3506;0.0209;0.3427;-0.128;-0.0455;-0.1462;-0.5356;0.4747;0.2426;1.1067;-0.578",443.028985507246,566.789643816968,1985.3554294024,0.230689433157945,123.760658309721,-0.159359531633966,255.20905092297,124.857406702216,143.022922316365
24,"natalia_oliveira_2023",12,"[43] Rao et al. 2013; [45] Kim et al. 2014; [13] Chetta et al. 2006; [37] Hill et al. 2011; [07] Enrigth et al. 2003; [10] Camarri et al. 2006; [04] Troosters, Gosselink & Decramer 1999; [28] Ben Saad et al. 2009; [30] Osses et al. 2010; [20] Jenkins et al. 2009; [26] Jenkins et al. 2009; [27] Alameri et al. 2009","-0.44;0.3353;-0.4002;0.3723;0.233;-0.3845;0.278;0.4058;-0.1684;-0.0982;-0.0194;0.8864",454.753623188406,585.804313655039,1623.64091522307,0.111281187751942,131.050690466633,5.04568881728835,260.372199696391,131.050690466633,148.96922300174
25,"natalia_oliveira_2023",10,"[28] Ben Saad et al. 2009; [43] Rao et al. 2013; [50] Zou et al. 2017; [30] Osses et al. 2010; [02] Enright & Sherrill 1998; [47] Nusdwinuringtyas et al, 2014; [26] Jenkins et al. 2009; [18] Iwama et al. 2009; [13] Chetta et al. 2006; [07] Enrigth et al. 2003","0.2666;-0.0285;0.17;-0.2853;0.3638;0.8035;0.1574;-0.3152;-0.2853;0.1532",457.521739130435,564.957462185262,1230.17633757957,0.152485771060494,107.435723054828,-12.8717355889828,224.668965262273,108.753007458693,124.915934064283
26,"natalia_oliveira_2023",12,"[54] Almeida et al. 2019; [27] Alameri et al. 2009; [28] Ben Saad et al. 2009; [47] Nusdwinuringtyas et al, 2014; [26] Jenkins et al. 2009; [48] Fernandes et al. 2016; [43] Rao et al. 2013; [02] Enright & Sherrill 1998; [50] Zou et al. 2017; [32] Soares, Pereira 2011; [37] Hill et al. 2011; [34] Dourado, Vidotto, Guerra 2011","-0.175;0.9243;0.386;0.5242;0.0368;-0.4749;-0.3221;0.6305;-0.2071;-0.3336;0.2496;-0.2387",454.028985507246,596.976357130794,1382.39168802094,0.277970707921258,142.947371623548,55.2354624575605,273.203504526683,142.947371623548,157.217262429508
27,"natalia_oliveira_2023",4,"[28] Ben Saad et al. 2009; [20] Jenkins et al. 2009; [48] Fernandes et al. 2016; [54] Almeida et al. 2019","-0.0466;0.4547;0.332;0.2599",440.710144927536,575.956540099855,1237.3945739278,0.0746919904306848,135.246395172318,6.09675229404577,259.52282237762,135.321037475532,155.982467806037
28,"natalia_oliveira_2023",10,"[58] Delbressine et al. 2023; [06] Gibbons et al. 2001; [26] Jenkins et al. 2009; [07] Enrigth et al. 2003; [47] Nusdwinuringtyas et al, 2014; [13] Chetta et al. 2006; [18] Iwama et al. 2009; [34] Dourado, Vidotto, Guerra 2011; [28] Ben Saad et al. 2009; [10] Camarri et al. 2006","0.2189;-0.3179;0.0891;0.3312;0.9736;-0.298;-0.2685;-0.0909;0.4339;-0.0714",464.579710144928,524.232907172451,1257.56473905817,0.118313738022734,59.6531970275237,-40.8358691261383,196.819300721525,67.0491296226754,87.1929202025869
29,"natalia_oliveira_2023",22,"[32] Soares, Pereira 2011; [28] Ben Saad et al. 2009; [40] Britto et al. 2013; [02] Enright & Sherrill 1998; [37] Hill et al. 2011; [07] Enrigth et al. 2003; [43] Rao et al. 2013; [48] Fernandes et al. 2016; [18] Iwama et al. 2009; [54] Almeida et al. 2019; [10] Camarri et al. 2006; [58] Delbressine et al. 2023; [27] Alameri et al. 2009; [30] Osses et al. 2010; [04] Troosters, Gosselink & Decramer 1999; [15] Masmoudi et al. 2008; [13] Chetta et al. 2006; [20] Jenkins et al. 2009; [50] Zou et al. 2017; [34] Dourado, Vidotto, Guerra 2011; [45] Kim et al. 2014; [26] Jenkins et al. 2009","-0.3038;0.416;-0.0537;0.5994;0.2352;0.172;-0.2683;-0.1298;-0.0618;0.0774;-0.3112;0.0717;1.029;-0.194;0.2622;-0.0447;-0.3667;-0.1703;-0.2677;-0.1764;0.5947;-0.1093",452.536231884058,554.769502124414,1929.60310842169,0.19308108980382,102.233270240356,-18.4699293045365,227.581408120279,104.966721682928,123.226111044559
30,"natalia_oliveira_2023",10,"[07] Enrigth et al. 2003; [48] Fernandes et al. 2016; [13] Chetta et al. 2006; [58] Delbressine et al. 2023; [02] Enright & Sherrill 1998; [47] Nusdwinuringtyas et al, 2014; [28] Ben Saad et al. 2009; [43] Rao et al. 2013; [45] Kim et al. 2014; [10] Camarri et al. 2006","0.3511;-0.5287;-0.4695;0.0531;0.5535;0.8595;0.2373;-0.3029;0.7244;-0.4778",440.492753623188,611.704568064084,1761.59040956766,0.190931116892016,171.211814440895,39.3412393237049,293.97639579967,171.211814440895,185.525208562295
31,"natalia_oliveira_2023",21,"[40] Britto et al. 2013; [02] Enright & Sherrill 1998; [07] Enrigth et al. 2003; [06] Gibbons et al. 2001; [50] Zou et al. 2017; [37] Hill et al. 2011; [04] Troosters, Gosselink & Decramer 1999; [48] Fernandes et al. 2016; [20] Jenkins et al. 2009; [26] Jenkins et al. 2009; [34] Dourado, Vidotto, Guerra 2011; [27] Alameri et al. 2009; [47] Nusdwinuringtyas et al, 2014; [43] Rao et al. 2013; [10] Camarri et al. 2006; [32] Soares, Pereira 2011; [45] Kim et al. 2014; [13] Chetta et al. 2006; [15] Masmoudi et al. 2008; [58] Delbressine et al. 2023; [28] Ben Saad et al. 2009","0.1204;0.3467;0.1072;-0.0844;-0.2462;0.2919;-0.0183;-0.1609;-0.0171;0.0117;-0.0751;0.6133;0.4692;-0.2596;-0.2535;-0.1177;0.262;-0.2209;-0.0476;0.0432;0.2357",461.623188405797,568.504925540123,614.282272593254,0.0152403318831318,106.881737134326,2.32111009078747,231.293458461969,107.558581319096,125.199222984515
32,"natalia_oliveira_2023",10,"[32] Soares, Pereira 2011; [45] Kim et al. 2014; [37] Hill et al. 2011; [07] Enrigth et al. 2003; [15] Masmoudi et al. 2008; [20] Jenkins et al. 2009; [06] Gibbons et al. 2001; [43] Rao et al. 2013; [10] Camarri et al. 2006; [02] Enright & Sherrill 1998","-0.1105;0.8283;0.1512;0.1426;0.019;-0.0035;-0.202;-0.1289;-0.1305;0.4342",446.478260869565,592.624951622652,1786.12214890637,0.215607243844258,146.146690753087,37.8867603855795,269.125689712303,146.146690753087,158.377258102824
33,"natalia_oliveira_2023",1,"[47] Nusdwinuringtyas et al, 2014","1",445.739130434783,525.871405797101,68.7735291564364,0.0888172600480143,80.1322753623189,-40.2110999999999,202.42,87.5619855072464,101.803137034821
34,"natalia_oliveira_2023",8,"[34] Dourado, Vidotto, Guerra 2011; [54] Almeida et al. 2019; [13] Chetta et al. 2006; [02] Enright & Sherrill 1998; [32] Soares, Pereira 2011; [58] Delbressine et al. 2023; [27] Alameri et al. 2009; [26] Jenkins et al. 2009","-0.1667;0.0291;-0.2127;0.6035;-0.3154;0.2903;0.7887;-0.0169",442.579710144928,498.752788016693,1029.05577293207,0.0841956297928482,56.1730778717651,-76.1004018204293,181.653220811203,69.2770913065658,86.9105644753155
35,"natalia_oliveira_2023",14,"[54] Almeida et al. 2019; [48] Fernandes et al. 2016; [45] Kim et al. 2014; [30] Osses et al. 2010; [28] Ben Saad et al. 2009; [27] Alameri et al. 2009; [20] Jenkins et al. 2009; [07] Enrigth et al. 2003; [32] Soares, Pereira 2011; [02] Enright & Sherrill 1998; [06] Gibbons et al. 2001; [58] Delbressine et al. 2023; [26] Jenkins et al. 2009; [10] Camarri et al. 2006","0.0048;-0.2797;0.3941;-0.2915;0.5043;0.9914;-0.2247;0.2455;-0.3084;0.7779;-0.2988;0.0865;-0.1057;-0.4957",443.304347826087,388.485861609523,1660.25189153088,0.100973340325175,-54.8184862165637,-144.306888810891,86.3045976939813,83.9302583462798,92.4848788503137
36,"natalia_oliveira_2023",8,"[50] Zou et al. 2017; [07] Enrigth et al. 2003; [37] Hill et al. 2011; [26] Jenkins et al. 2009; [13] Chetta et al. 2006; [45] Kim et al. 2014; [40] Britto et al. 2013; [43] Rao et al. 2013","-0.2942;0.3934;0.6538;0.0304;-0.6569;1.216;0.031;-0.3736",431.521739130435,734.333732983258,1412.76084835113,0.273759677274275,302.811993852823,161.438833518501,423.567972586088,302.811993852823,311.221293083214
37,"natalia_oliveira_2023",7,"[04] Troosters, Gosselink & Decramer 1999; [54] Almeida et al. 2019; [20] Jenkins et al. 2009; [28] Ben Saad et al. 2009; [37] Hill et al. 2011; [13] Chetta et al. 2006; [06] Gibbons et al. 2001","0.3804;0.4266;0.1418;-0.0079;-0.2238;0.2169;0.066",450.521739130435,613.589471908709,2329.7256179678,0.313639923023436,163.067732778274,74.0553131174579,266.937885037807,163.067732778274,173.948182138009
38,"natalia_oliveira_2023",1,"[45] Kim et al. 2014","1",456.507246376812,576.386666666667,359.814254901961,0.0316073331416846,119.879420289855,-83.78,254.876,129.593043478261,146.246765137023
39,"natalia_oliveira_2023",20,"[28] Ben Saad et al. 2009; [15] Masmoudi et al. 2008; [13] Chetta et al. 2006; [50] Zou et al. 2017; [54] Almeida et al. 2019; [30] Osses et al. 2010; [07] Enrigth et al. 2003; [32] Soares, Pereira 2011; [47] Nusdwinuringtyas et al, 2014; [43] Rao et al. 2013; [02] Enright & Sherrill 1998; [10] Camarri et al. 2006; [18] Iwama et al. 2009; [27] Alameri et al. 2009; [26] Jenkins et al. 2009; [34] Dourado, Vidotto, Guerra 2011; [40] Britto et al. 2013; [45] Kim et al. 2014; [37] Hill et al. 2011; [04] Troosters, Gosselink & Decramer 1999","0.3543;-0.0111;-0.3392;-0.338;0.0602;-0.1352;0.1024;-0.0582;0.5013;-0.3453;0.481;-0.2836;-0.219;0.7364;0.0626;-0.0945;-0.0906;0.2994;0.1131;0.2039",436.086956521739,561.163342078742,1296.69516173023,0.101608024337345,125.076385557002,-12.5562048182538,249.295324779379,126.381631199989,145.900135054751
40,"natalia_oliveira_2023",12,"[15] Masmoudi et al. 2008; [04] Troosters, Gosselink & Decramer 1999; [47] Nusdwinuringtyas et al, 2014; [20] Jenkins et al. 2009; [50] Zou et al. 2017; [06] Gibbons et al. 2001; [10] Camarri et al. 2006; [58] Delbressine et al. 2023; [07] Enrigth et al. 2003; [30] Osses et al. 2010; [37] Hill et al. 2011; [27] Alameri et al. 2009","0.0381;0.8747;0.7334;-0.0707;-0.713;-0.561;-0.6344;0.1955;0.3315;-0.2322;0.1608;0.8774",441.971014492754,397.83920892731,1817.04261882578,0.28034116442525,-44.131805565444,-174.570643052068,82.0958738414057,72.2677600421992,85.7475746269204
41,"natalia_oliveira_2023",17,"[37] Hill et al. 2011; [58] Delbressine et al. 2023; [20] Jenkins et al. 2009; [18] Iwama et al. 2009; [54] Almeida et al. 2019; [32] Soares, Pereira 2011; [30] Osses et al. 2010; [02] Enright & Sherrill 1998; [43] Rao et al. 2013; [13] Chetta et al. 2006; [40] Britto et al. 2013; [07] Enrigth et al. 2003; [34] Dourado, Vidotto, Guerra 2011; [48] Fernandes et al. 2016; [28] Ben Saad et al. 2009; [06] Gibbons et al. 2001; [45] Kim et al. 2014","0.1996;-0.1008;-0.274;0.1004;0.2061;-0.4018;-0.4275;0.9939;-0.0207;-0.3671;-0.227;0.0874;-0.2764;-0.0282;0.5234;-0.3081;1.3209",436.04347826087,585.650907160372,2782.95699116519,0.280573180664974,149.607428899502,4.07409434838398,267.658945461356,149.607428899502,169.488199572146
42,"natalia_oliveira_2023",15,"[34] Dourado, Vidotto, Guerra 2011; [32] Soares, Pereira 2011; [07] Enrigth et al. 2003; [02] Enright & Sherrill 1998; [18] Iwama et al. 2009; [27] Alameri et al. 2009; [13] Chetta et al. 2006; [15] Masmoudi et al. 2008; [50] Zou et al. 2017; [37] Hill et al. 2011; [06] Gibbons et al. 2001; [48] Fernandes et al. 2016; [28] Ben Saad et al. 2009; [30] Osses et al. 2010; [45] Kim et al. 2014","-0.343;-0.4132;0.2625;0.7609;-0.0982;1.0018;-0.4027;-0.0953;-0.3475;0.4865;-0.2174;-0.1548;0.4382;-0.3715;0.4936",441.985507246377,529.857976527738,1933.06357796437,0.172425480397807,87.8724692813612,-18.4218025708581,220.54145163713,91.994046615923,112.340574286082
